,Maximum BLEU Avg,Max BA Choice,Overall FW Avg,Question,GT Answers,Prediction: original,Avg Score: original,Avg Score: 2008-01-01 00:00:00,Predicted: 2008-01-01 00:00:00,UniBLEU-Original: 2008-01-01 00:00:00,BiBLEU-Original: 2008-01-01 00:00:00,Avg Score: 2010-01-01 00:00:00,Predicted: 2010-01-01 00:00:00,UniBLEU-Original: 2010-01-01 00:00:00,BiBLEU-Original: 2010-01-01 00:00:00,UniBLEU-Previous: 2010-01-01 00:00:00,BiBLEU-Previous: 2010-01-01 00:00:00,Avg Score: 2012-01-01 00:00:00,Predicted: 2012-01-01 00:00:00,UniBLEU-Original: 2012-01-01 00:00:00,BiBLEU-Original: 2012-01-01 00:00:00,UniBLEU-Previous: 2012-01-01 00:00:00,BiBLEU-Previous: 2012-01-01 00:00:00,Avg Score: 2014-01-01 00:00:00,Predicted: 2014-01-01 00:00:00,UniBLEU-Original: 2014-01-01 00:00:00,BiBLEU-Original: 2014-01-01 00:00:00,UniBLEU-Previous: 2014-01-01 00:00:00,BiBLEU-Previous: 2014-01-01 00:00:00,Avg Score: 2016-01-01 00:00:00,Predicted: 2016-01-01 00:00:00,UniBLEU-Original: 2016-01-01 00:00:00,BiBLEU-Original: 2016-01-01 00:00:00,UniBLEU-Previous: 2016-01-01 00:00:00,BiBLEU-Previous: 2016-01-01 00:00:00,Avg Score: 2018-01-01 00:00:00,Predicted: 2018-01-01 00:00:00,UniBLEU-Original: 2018-01-01 00:00:00,BiBLEU-Original: 2018-01-01 00:00:00,UniBLEU-Previous: 2018-01-01 00:00:00,BiBLEU-Previous: 2018-01-01 00:00:00,max - min,Current Average Score,Current Predicted,Current UniBLEU-Original,Current BiBLEU-Original,Current UniBLEU-Previous,Current BiBLEU-Previous,Avg BLEU: Uni-Original,Avg BLEU: Bi-Original,Avg BLEU: Uni-Previous,Avg BLEU: Bi-Previous
38,100.0,Avg BLEU: Uni-Original,100.0,what is the name of the cleveland airport,Cleveland Hopkins International Airport -- ,Cleveland Hopkins International airport - wikipedia Cleveland Hopkins International Airport,80.5,100.0,Cleveland Hopkins International Airport,100.0,100.0,100.0,Cleveland Hopkins International Airport,100.0,100.0,100.0,100.0,100.0,Cleveland Hopkins International Airport,100.0,100.0,100.0,100.0,100.0,Cleveland Hopkins International Airport,100.0,100.0,100.0,100.0,100.0,Cleveland Hopkins International Airport,100.0,100.0,100.0,100.0,100.0,Cleveland Hopkins International Airport,100.0,100.0,100.0,100.0,0.0,100.0,Cleveland Hopkins International Airport,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39,66.66666666666667,Avg BLEU: Uni-Previous,90.28571428571428,who had a hit with will you still love me tomorrow,the Shirelles -- ,the Shirelles,100.0,32.0,"1961, the song went to number one on the Billboard Hot 100.",8.333333333333332,2.2250738585072627e-306,100.0,The Shirelles,50.0,2.2250738585072627e-306,0.0,0.0,100.0,The Shirelles.,0.0,0.0,50.0,2.2250738585072627e-306,100.0,The Shirelles.,0.0,0.0,100.0,100.0,100.0,The Shirelles.,0.0,0.0,100.0,100.0,100.0,"the Shirelles,",50.0,2.2250738585072627e-306,50.0,2.2250738585072627e-306,68.0,100.0,"the Shirelles,",50.0,2.2250738585072627e-306,100.0,100.0,22.619047619047617,1.2714707762898644e-306,66.66666666666667,1.2714707762898644e-306
40,92.85714285714286,Avg BLEU: Uni-Original,98.07142857142856,the personal responsibility and work reconciliation act (prwra) was signed into law in,1996 -- ,1996,100.0,100.0,1996,100.0,2.2250738585072627e-306,100.0,1996,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,86.5,"22, 1996",50.0,2.2250738585072627e-306,50.0,2.2250738585072627e-306,100.0,1996,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1996,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1996,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,13.5,100.0,1996,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,92.85714285714286,2.2250738585072624e-306,91.66666666666667,2.2250738585072624e-306
41,85.71428571428571,Avg BLEU: Uni-Original,100.0,name of a russian sled pulled by three horses,troika -- ,troika,100.0,0.0,No Edit,0.0,0.0,100.0,troika,100.0,2.2250738585072627e-306,0.0,0.0,100.0,troika,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,troika,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,troika,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,troika,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,100.0,troika,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,85.71428571428571,1.9072061644347964e-306,83.33333333333333,1.9072061644347964e-306
42,69.44444444444444,Avg BLEU: Uni-Previous,88.78571428571428,of which religion is the avesta a sacred book,Zoroastrianism -- ,Zoroastrianism,100.0,100.0,"Zoroastrianism,",0.0,0.0,100.0,"Zoroastrianism,",0.0,0.0,100.0,2.2250738585072627e-306,48.0,"Avestan,",0.0,0.0,0.0,0.0,100.0,"Zoroastrianism,",0.0,0.0,100.0,2.2250738585072627e-306,73.5,"ancient Aryan religion known as Zoroastrianism,",0.0,0.0,16.666666666666668,2.2250738585072627e-306,100.0,"Zoroastrianism,",0.0,0.0,100.0,2.2250738585072627e-306,52.0,100.0,"Zoroastrianism,",0.0,0.0,100.0,2.2250738585072627e-306,0.0,0.0,69.44444444444444,0.0
43,83.33333333333333,Avg BLEU: Uni-Previous,98.14285714285714,when was harry potter and the half blood prince published,16 July 2005 -- ,16 July 2005,100.0,87.0,"16, 2005",30.326532985631673,1.3495755153097447e-306,100.0,"16 July 2005,",66.66666666666666,50.0,0.0,0.0,100.0,"16 July 2005,",66.66666666666666,50.0,100.0,100.0,100.0,"16 July 2005,",66.66666666666666,50.0,100.0,100.0,100.0,"16 July 2005,",66.66666666666666,50.0,100.0,100.0,100.0,"16 July 2005,",66.66666666666666,50.0,100.0,100.0,13.0,100.0,"16 July 2005,",66.66666666666666,50.0,100.0,100.0,61.47521899794737,42.857142857142854,83.33333333333333,42.857142857142854
44,85.71428571428571,Avg BLEU: Uni-Original,100.0,mix red and green to make this colour,yellow -- ,yellow,100.0,0.0,No Edit,0.0,0.0,100.0,yellow,100.0,2.2250738585072627e-306,0.0,0.0,100.0,yellow,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,yellow,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,yellow,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,yellow,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,100.0,yellow,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,85.71428571428571,1.9072061644347964e-306,83.33333333333333,1.9072061644347964e-306
45,85.71428571428571,Avg BLEU: Uni-Original,92.0,what drug did tony soprano take in vegas,marijuana -- peyote -- ,marijuana,100.0,44.0,mescaline,0.0,0.0,100.0,peyote,100.0,2.2250738585072627e-306,0.0,0.0,100.0,peyote,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,peyote,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,marijuana,100.0,2.2250738585072627e-306,0.0,0.0,100.0,marijuana,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,56.0,100.0,peyote,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,85.71428571428571,1.9072061644347964e-306,66.66666666666667,1.9072061644347964e-306
46,71.42857142857143,Avg BLEU: Uni-Original,92.85714285714285,what year did tiger woods win his first masters tournament,1997 -- ,1997,100.0,75.0,1975,0.0,0.0,100.0,1997,100.0,2.2250738585072627e-306,0.0,0.0,75.0,1999,0.0,0.0,0.0,0.0,100.0,1997,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1997,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1997,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,25.0,100.0,1997,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,71.42857142857143,1.5893384703623304e-306,66.66666666666667,1.5893384703623304e-306
48,100.0,Avg BLEU: Uni-Original,100.0,when was the film the wizard of oz made,1939 -- ,1939,100.0,100.0,1939,100.0,2.2250738585072627e-306,100.0,1939,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1939,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1939,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1939,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1939,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,0.0,100.0,1939,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,2.2250738585072624e-306,100.0,2.2250738585072624e-306
49,91.66666666666667,Avg BLEU: Uni-Previous,100.0,who wrote the book james and the giant peach,Roald Dahl -- ,Roald Dahl,100.0,100.0,"Roald Dahl,",50.0,2.2250738585072627e-306,100.0,Roald Dahl.,50.0,2.2250738585072627e-306,50.0,2.2250738585072627e-306,100.0,Roald Dahl.,50.0,2.2250738585072627e-306,100.0,100.0,100.0,Roald Dahl.,50.0,2.2250738585072627e-306,100.0,100.0,100.0,Roald Dahl.,50.0,2.2250738585072627e-306,100.0,100.0,100.0,Roald Dahl.,50.0,2.2250738585072627e-306,100.0,100.0,0.0,100.0,Roald Dahl.,50.0,2.2250738585072627e-306,100.0,100.0,50.0,2.2250738585072624e-306,91.66666666666667,2.2250738585072624e-306
50,85.71428571428571,Avg BLEU: Uni-Original,85.71428571428571,how many episodes in season 1 desperate housewives,23 -- ,23,100.0,0.0,twenty-three,0.0,0.0,100.0,23,100.0,2.2250738585072627e-306,0.0,0.0,100.0,23,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,23,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,23,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,23,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,100.0,23,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,85.71428571428571,1.9072061644347964e-306,83.33333333333333,1.9072061644347964e-306
51,85.71428571428571,Avg BLEU: Uni-Original,85.71428571428571,when was i know why the cage bird sings written,1969 -- ,1969,100.0,0.0,.,0.0,0.0,100.0,1969,100.0,2.2250738585072627e-306,0.0,0.0,100.0,1969,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1969,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1969,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1969,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,100.0,1969,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,85.71428571428571,1.9072061644347964e-306,83.33333333333333,1.9072061644347964e-306
52,100.0,Avg BLEU: Uni-Original,100.0,when was 100 naira note introduced in nigeria,1999 -- ,1999,100.0,100.0,1999,100.0,2.2250738585072627e-306,100.0,1999,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1999,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1999,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1999,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1999,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,0.0,100.0,1999,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,2.2250738585072624e-306,100.0,2.2250738585072624e-306
53,88.05351643736567,Avg BLEU: Uni-Original,91.0,who wears the yellow shirt in tour de france,the leader of the general classification -- ,the leader of the general classification,100.0,37.0,rider with the lowest time,16.374615061559638,1.8217363958297825e-306,100.0,the leader of the general classification,100.0,100.0,16.666666666666668,2.2250738585072627e-306,100.0,the leader of the general classification,100.0,100.0,100.0,100.0,100.0,the leader of the general classification,100.0,100.0,100.0,100.0,100.0,the leader of the general classification,100.0,100.0,100.0,100.0,100.0,the leader of the general classification,100.0,100.0,100.0,100.0,63.0,100.0,the leader of the general classification,100.0,100.0,100.0,100.0,88.05351643736567,85.71428571428571,86.11111111111113,85.71428571428571
56,100.0,Avg BLEU: Uni-Original,100.0,who won the first drama contest in 534,Thespis -- ,Thespis,100.0,100.0,Thespis,100.0,2.2250738585072627e-306,100.0,Thespis,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,Thespis,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,Thespis,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,Thespis,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,Thespis,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,0.0,100.0,Thespis,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,2.2250738585072624e-306,100.0,2.2250738585072624e-306
57,100.0,Avg BLEU: Uni-Original,100.0,who was the tallest person that ever lived,Robert Pershing Wadlow -- ,Robert Wadlow - wikipedia Robert Pershing Wadlow,82.5,100.0,Robert Pershing Wadlow,100.0,100.0,100.0,Robert Pershing Wadlow,100.0,100.0,100.0,100.0,100.0,Robert Pershing Wadlow,100.0,100.0,100.0,100.0,100.0,Robert Pershing Wadlow,100.0,100.0,100.0,100.0,100.0,Robert Pershing Wadlow,100.0,100.0,100.0,100.0,100.0,Robert Pershing Wadlow,100.0,100.0,100.0,100.0,0.0,100.0,Robert Pershing Wadlow,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
58,100.0,Avg BLEU: Uni-Original,100.0,when was the first easy bake oven made,1963 -- ,1963,100.0,100.0,1963,100.0,2.2250738585072627e-306,100.0,1963,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1963,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1963,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1963,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1963,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,0.0,100.0,1963,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,2.2250738585072624e-306,100.0,2.2250738585072624e-306
59,83.33333333333333,Avg BLEU: Uni-Previous,85.71428571428571,who sings goodbye horses in silence of the lambs,Q Lazzarus -- ,Q Lazzarus,100.0,0.0,.,0.0,0.0,100.0,Q Lazzarus.,50.0,2.2250738585072627e-306,0.0,0.0,100.0,Q Lazzarus.,50.0,2.2250738585072627e-306,100.0,100.0,100.0,Q Lazzarus.,50.0,2.2250738585072627e-306,100.0,100.0,100.0,Q Lazzarus.,50.0,2.2250738585072627e-306,100.0,100.0,100.0,Q Lazzarus.,50.0,2.2250738585072627e-306,100.0,100.0,100.0,100.0,Q Lazzarus.,50.0,2.2250738585072627e-306,100.0,100.0,42.857142857142854,1.9072061644347964e-306,83.33333333333333,1.9072061644347964e-306
60,90.47619047619047,Avg BLEU: Uni-Original,95.92857142857142,who played the first alice in the honeymooners,Pert Kelton -- ,Pert Kelton,100.0,100.0,Pert Kelton,100.0,100.0,100.0,Pert Kelton,100.0,100.0,100.0,100.0,100.0,Pert Kelton,100.0,100.0,100.0,100.0,100.0,Pert Kelton,100.0,100.0,100.0,100.0,71.5,veteran comedy movie actress Pert Kelton,33.33333333333333,20.0,33.33333333333333,20.0,100.0,Pert Kelton,100.0,100.0,100.0,100.0,28.5,100.0,Pert Kelton,100.0,100.0,100.0,100.0,90.47619047619047,88.57142857142857,88.88888888888887,88.57142857142857
61,100.0,Avg BLEU: Uni-Original,100.0,who is telling the story tell tale heart,an unnamed narrator -- ,an unnamed narrator,100.0,100.0,an unnamed narrator,100.0,100.0,100.0,an unnamed narrator,100.0,100.0,100.0,100.0,100.0,an unnamed narrator,100.0,100.0,100.0,100.0,100.0,an unnamed narrator,100.0,100.0,100.0,100.0,100.0,an unnamed narrator,100.0,100.0,100.0,100.0,100.0,an unnamed narrator,100.0,100.0,100.0,100.0,0.0,100.0,an unnamed narrator,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
62,85.71428571428571,Avg BLEU: Uni-Original,89.71428571428571,what freeway runs through seattle portland sacramento and los angeles,Interstate 5 -- ,Interstate 5 - wikipedia Interstate 5,75.5,28.0,Santa Ana Freeway,0.0,0.0,100.0,Interstate 5,100.0,100.0,0.0,0.0,100.0,Interstate 5,100.0,100.0,100.0,100.0,100.0,Interstate 5,100.0,100.0,100.0,100.0,100.0,Interstate 5,100.0,100.0,100.0,100.0,100.0,Interstate 5,100.0,100.0,100.0,100.0,72.0,100.0,Interstate 5,100.0,100.0,100.0,100.0,85.71428571428571,85.71428571428571,83.33333333333333,85.71428571428571
63,82.98001305119008,Avg BLEU: Uni-Previous,93.35714285714286,how many horse hairs are on a violin bow,between 150 and 200 hairs -- ,between 150 and 200,93.0,60.5,150,1.8315638888734178,4.075364929318139e-308,100.0,between 150 and 200 hairs,100.0,100.0,20.0,2.2250738585072627e-306,93.0,between 150 and 200,77.8800783071405,77.8800783071405,77.8800783071405,77.8800783071405,100.0,between 150 and 200 hairs,100.0,100.0,100.0,100.0,100.0,between 150 and 200 hairs,100.0,100.0,100.0,100.0,100.0,between 150 and 200 hairs,100.0,100.0,100.0,100.0,39.5,100.0,between 150 and 200 hairs,100.0,100.0,100.0,100.0,82.81594888514485,82.55429690102007,82.98001305119008,82.55429690102007
64,78.33333333333333,Avg BLEU: Uni-Previous,96.49999999999999,who directed the movie once upon a time in the west,Sergio Leone -- ,Sergio Leone,100.0,100.0,Sergio Leone.,50.0,2.2250738585072627e-306,100.0,Sergio Leone.,50.0,2.2250738585072627e-306,100.0,100.0,75.5,Sergio Leone for Paramount Pictures.,40.0,25.0,20.0,2.2250738585072627e-306,100.0,Sergio Leone,100.0,100.0,100.0,100.0,100.0,Sergio Leone.,50.0,2.2250738585072627e-306,100.0,100.0,100.0,Sergio Leone.,50.0,2.2250738585072627e-306,100.0,100.0,24.5,100.0,"Sergio Leone,",50.0,2.2250738585072627e-306,50.0,2.2250738585072627e-306,55.714285714285715,17.857142857142858,78.33333333333333,17.857142857142858
65,92.85714285714286,Avg BLEU: Uni-Original,98.07142857142856,when did the social security act become law,1935 -- ,1935,100.0,100.0,1935,100.0,2.2250738585072627e-306,100.0,1935,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,86.5,"14, 1935",50.0,2.2250738585072627e-306,50.0,2.2250738585072627e-306,100.0,1935,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1935,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1935,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,13.5,100.0,1935,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,92.85714285714286,2.2250738585072624e-306,91.66666666666667,2.2250738585072624e-306
66,91.66666666666667,Avg BLEU: Uni-Previous,100.0,who plays chuck on the tv show chuck,Zachary Levi -- ,actor Zachary Levi,90.0,100.0,"Zachary Levi,",50.0,2.2250738585072627e-306,100.0,Zachary Levi,100.0,100.0,50.0,2.2250738585072627e-306,100.0,Zachary Levi,100.0,100.0,100.0,100.0,100.0,Zachary Levi,100.0,100.0,100.0,100.0,100.0,"Zachary Levi,",50.0,2.2250738585072627e-306,100.0,100.0,100.0,Zachary Levi,100.0,100.0,100.0,100.0,0.0,100.0,Zachary Levi,100.0,100.0,100.0,100.0,85.71428571428571,71.42857142857143,91.66666666666667,71.42857142857143
67,100.0,Avg BLEU: Uni-Original,100.0,the supervisor program in an operating system (os) is also known as the,the kernel -- ,kernel,87.5,100.0,the kernel,100.0,100.0,100.0,the kernel,100.0,100.0,100.0,100.0,100.0,the kernel,100.0,100.0,100.0,100.0,100.0,the kernel,100.0,100.0,100.0,100.0,100.0,the kernel,100.0,100.0,100.0,100.0,100.0,the kernel,100.0,100.0,100.0,100.0,0.0,100.0,the kernel,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
68,83.33333333333333,Avg BLEU: Uni-Previous,100.0,what is the name of the good the bad and the ugly theme song,"`` The Good , the Bad and the Ugly '' -- ",the Bad and the Ugly,91.0,0.0,No Edit,0.0,0.0,100.0,"""The Good, the Bad and the Ugly""",37.225089001774606,32.57195287655278,0.0,0.0,100.0,"""The Good, the Bad and the Ugly""",37.225089001774606,32.57195287655278,100.0,100.0,100.0,"""The Good, the Bad and the Ugly""",37.225089001774606,32.57195287655278,100.0,100.0,100.0,"""The Good, the Bad and the Ugly""",37.225089001774606,32.57195287655278,100.0,100.0,100.0,"""The Good, the Bad and the Ugly""",37.225089001774606,32.57195287655278,100.0,100.0,100.0,100.0,"""The Good, the Bad and the Ugly""",37.225089001774606,32.57195287655278,100.0,100.0,31.90721914437824,27.918816751330954,83.33333333333333,27.918816751330954
69,85.71428571428571,Avg BLEU: Uni-Original,91.71428571428571,through which vessel does blood leave the heart to go to the lungs,pulmonary artery -- ,pulmonary artery,100.0,42.0,arteries,0.0,0.0,100.0,pulmonary artery,100.0,100.0,0.0,0.0,100.0,pulmonary artery,100.0,100.0,100.0,100.0,100.0,pulmonary artery,100.0,100.0,100.0,100.0,100.0,pulmonary artery,100.0,100.0,100.0,100.0,100.0,pulmonary artery,100.0,100.0,100.0,100.0,58.0,100.0,pulmonary artery,100.0,100.0,100.0,100.0,85.71428571428571,85.71428571428571,83.33333333333333,85.71428571428571
70,85.71428571428571,Avg BLEU: Uni-Original,100.0,which command is used to clear the screen in linux,clear -- ,clear,100.0,100.0,Clear,0.0,0.0,100.0,clear,100.0,2.2250738585072627e-306,0.0,0.0,100.0,clear,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,clear,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,clear,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,clear,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,0.0,100.0,clear,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,85.71428571428571,1.9072061644347964e-306,83.33333333333333,1.9072061644347964e-306
71,83.33333333333333,Avg BLEU: Uni-Previous,88.71428571428571,who played jim on the tv show taxi,Christopher Lloyd -- ,Christopher Lloyd,100.0,21.0,"The Reverend Jim ""Iggy""",0.0,0.0,100.0,"Christopher Lloyd,",50.0,2.2250738585072627e-306,0.0,0.0,100.0,"Christopher Lloyd,",50.0,2.2250738585072627e-306,100.0,100.0,100.0,"Christopher Lloyd,",50.0,2.2250738585072627e-306,100.0,100.0,100.0,"Christopher Lloyd,",50.0,2.2250738585072627e-306,100.0,100.0,100.0,"Christopher Lloyd,",50.0,2.2250738585072627e-306,100.0,100.0,79.0,100.0,"Christopher Lloyd,",50.0,2.2250738585072627e-306,100.0,100.0,42.857142857142854,1.9072061644347964e-306,83.33333333333333,1.9072061644347964e-306
72,100.0,Avg BLEU: Uni-Original,100.0,how many books are in the narnia series,seven -- ,seven,100.0,100.0,seven,100.0,2.2250738585072627e-306,100.0,seven,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,seven,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,seven,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,seven,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,seven,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,0.0,100.0,seven,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,2.2250738585072624e-306,100.0,2.2250738585072624e-306
73,100.0,Avg BLEU: Uni-Original,100.0,scott joplin is best known as a composer of what kind of music,ragtime -- ,ragtime,100.0,100.0,ragtime,100.0,2.2250738585072627e-306,100.0,ragtime,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,ragtime,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,ragtime,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,ragtime,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,ragtime,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,0.0,100.0,ragtime,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,2.2250738585072624e-306,100.0,2.2250738585072624e-306
74,85.71428571428571,Avg BLEU: Uni-Original,100.0,how many oscar awards did slumdog millionaire win,eight -- ,eight,100.0,0.0,No Edit,0.0,0.0,100.0,eight,100.0,2.2250738585072627e-306,0.0,0.0,100.0,eight,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,eight,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,eight,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,eight,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,100.0,eight,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,85.71428571428571,1.9072061644347964e-306,83.33333333333333,1.9072061644347964e-306
75,85.71428571428571,Avg BLEU: Uni-Original,91.28571428571428,who played becky's husband mark on roseanne,Glenn Martin Christopher Francis Quinn -- ,Glenn Quinn - wikipedia Glenn Martin Christopher Francis Quinn,89.0,39.0,"Mark Healy, Becky Conner's boyfriend, and later, husband in Roseanne.",0.0,0.0,100.0,Glenn Martin Christopher Francis Quinn,100.0,100.0,0.0,0.0,100.0,Glenn Martin Christopher Francis Quinn,100.0,100.0,100.0,100.0,100.0,Glenn Martin Christopher Francis Quinn,100.0,100.0,100.0,100.0,100.0,Glenn Martin Christopher Francis Quinn,100.0,100.0,100.0,100.0,100.0,Glenn Martin Christopher Francis Quinn,100.0,100.0,100.0,100.0,61.0,100.0,Glenn Martin Christopher Francis Quinn,100.0,100.0,100.0,100.0,85.71428571428571,85.71428571428571,83.33333333333333,85.71428571428571
